date,世界全体の死者数,アイスランド,アイルランド,アゼルバイジャン,アフガニスタン,アラブ首長国連邦,アルジェリア,アルゼンチン,アルバニア,アルメニア,アンゴラ,アンティグア・バーブーダ,アンドラ,イエメン,イスラエル,イタリア,イラク,イラン,インド,インドネシア,ウガンダ,ウクライナ,ウズベキスタン,ウルグアイ,エクアドル,エジプト,エストニア,エスワティニ,エチオピア,エリトリア,エルサルバドル,オマーン,オランダ,オーストラリア,オーストリア,カザフスタン,カタール,カナダ,カメルーン,カンボジア,カーボベルデ,ガイアナ,ガボン,ガンビア,ガーナ,キプロス,キューバ,キルギス,ギニア,ギニアビサウ,ギリシャ,クウェート,クロアチア,グアテマラ,グレナダ,ケニア,コスタリカ,コソボ,コモロ,コロンビア,コンゴ共和国,コンゴ民主共和国,コートジボワール,サウジアラビア,サントメ・プリンシペ,サンマリノ,ザンビア,シエラレオネ,シリア,シンガポール,ジブチ,ジャマイカ,ジョージア,ジンバブエ,スイス,スウェーデン,スペイン,スリナム,スリランカ,スロバキア,スロベニア,スーダン,セネガル,セルビア,セントクリストファー・ネービス,セントビンセント・グレナディーン,セントルシア,セーシェル,ソマリア,タイ,タジキスタン,タンザニア,ダイヤモンド・プリンセス（クルーズ船）,チェコ,チャド,チュニジア,チリ,デンマーク,トリニダード・トバゴ,トルコ,トーゴ,ドイツ,ドミニカ,ドミニカ共和国,ナイジェリア,ナミビア,ニカラグア,ニジェール,ニュージーランド,ネパール,ノルウェー,ハイチ,ハンガリー,バチカン,バハマ,バルバドス,バングラデシュ,バーレーン,パキスタン,パナマ,パプアニューギニア,パラグアイ,パレスチナ,フィジー,フィリピン,フィンランド,フランス,ブラジル,ブルガリア,ブルキナファソ,ブルネイ・ダルサラーム,ブルンジ,ブータン,ベトナム,ベナン,ベネズエラ,ベラルーシ,ベリーズ,ベルギー,ペルー,ホンジュラス,ボスニア・ヘルツェゴビナ,ボツワナ,ボリビア,ポルトガル,ポーランド,マカオ,マダガスカル,マラウイ,マリ,マルタ,マレーシア,ミャンマー,メキシコ,モザンビーク,モナコ,モルディブ,モルドバ,モロッコ,モンゴル,モンテネグロ,モーリシャス,モーリタニア,ヨルダン,ラオス,ラトビア,リトアニア,リヒテンシュタイン,リビア,リベリア,ルクセンブルク,ルワンダ,ルーマニア,レソト,レバノン,ロシア,中国,中央アフリカ,北マケドニア,南アフリカ,南スーダン,台湾,日本,東ティモール,米国,英国,赤道ギニア,韓国,香港
2020-04-23,185400,10,769,20,40,56,402,152,27,24,2,3,37,0,189,25085,83,5481,681,647,0,187,7,12,537,276,44,1,3,0,7,8,4068,75,494,19,10,1871,43,0,1,7,1,1,9,17,40,8,6,0,121,14,48,8,0,14,6,18,0,196,6,25,14,121,0,40,3,1,3,12,2,6,5,4,1216,1937,21717,1,7,14,79,13,6,134,0,0,0,0,16,50,0,10,13,210,0,38,160,384,8,2376,6,5094,0,260,19,0,2,22,16,0,169,4,225,0,9,5,127,8,228,141,0,9,2,0,446,149,21338,2741,49,38,1,1,0,0,1,10,60,2,6262,484,46,52,1,37,785,426,0,0,3,17,3,93,5,857,0,1,0,76,151,0,5,9,1,7,0,11,38,1,1,8,80,0,508,0,22,555,4632,0,56,65,0,6,287,0,49724,18142,1,240,4
2020-04-24,191221,10,794,20,40,64,407,159,27,24,2,3,38,0,192,25549,83,5574,718,689,0,193,7,12,560,294,45,1,3,0,8,9,4192,76,508,19,10,2028,49,0,1,7,2,1,9,17,43,8,6,0,125,15,50,10,0,14,6,19,0,206,6,25,14,127,0,40,3,1,3,12,2,6,5,4,1267,2021,22157,1,7,15,79,16,6,139,0,0,0,0,16,50,0,10,13,213,0,38,168,394,8,2491,6,5321,0,265,31,0,2,24,17,0,180,4,250,0,9,6,131,8,237,144,0,9,2,0,462,172,21854,2906,52,38,1,1,0,0,1,10,60,2,6490,530,47,53,1,40,820,454,0,0,3,21,3,95,5,970,0,1,0,80,155,0,5,9,1,7,0,11,40,1,2,8,83,0,527,0,22,615,4632,0,56,75,0,6,317,0,51493,18790,1,240,4
2020-04-25,197485,10,829,21,47,64,415,167,27,27,2,3,40,0,194,25969,86,5650,775,720,0,201,8,12,576,294,46,1,3,0,8,10,4304,79,513,25,10,2197,49,0,1,7,3,1,10,17,49,8,6,0,130,19,51,11,0,14,6,19,0,215,6,28,14,136,0,40,3,3,3,12,2,7,5,4,1308,2152,22524,1,7,17,80,17,7,144,0,0,0,0,18,51,0,10,13,215,0,38,174,403,8,2600,6,5500,0,267,32,0,3,24,18,0,191,5,262,0,11,6,140,8,256,146,0,9,2,0,477,177,22243,3313,54,41,1,1,0,0,1,10,63,2,6679,572,47,54,1,43,854,494,0,0,3,21,3,96,5,1069,0,1,0,87,159,0,5,9,1,7,0,12,40,1,2,8,85,0,552,0,24,615,4632,0,57,79,0,6,334,0,53755,19560,1,240,4
2020-04-26,202413,10,1063,21,49,76,419,179,27,28,2,3,40,0,199,26384,86,5710,824,743,0,209,8,12,576,307,46,1,3,0,8,10,4424,81,536,25,10,2350,53,0,1,7,3,1,10,17,51,8,7,0,130,20,54,13,0,14,6,20,0,225,8,28,14,139,0,40,3,3,3,12,2,7,5,4,1336,2192,22524,1,7,17,81,21,7,151,0,0,0,0,23,51,0,10,13,218,0,38,181,418,8,2706,6,5640,0,273,35,0,3,27,18,0,193,6,272,0,11,6,145,8,277,154,0,9,2,0,494,186,22612,3670,55,41,1,1,0,0,1,10,67,2,6917,634,55,56,1,44,880,524,0,0,3,21,4,98,5,1221,0,1,0,94,160,0,6,9,1,7,0,12,41,1,2,11,85,0,575,0,24,681,4632,0,59,86,0,6,348,0,54881,20376,1,242,4
2020-04-27,207015,10,1087,21,57,76,425,179,28,29,2,3,40,0,199,26644,87,5806,872,765,0,220,8,14,576,337,49,1,3,0,8,10,4491,83,542,25,10,2489,56,0,1,8,3,1,11,17,54,8,7,1,130,22,55,15,0,14,6,21,0,233,8,28,14,144,0,41,3,4,3,12,2,7,6,4,1336,2194,23190,1,7,18,82,22,9,156,0,0,0,0,26,52,0,10,13,221,0,38,189,422,8,2805,6,5750,0,278,40,0,3,29,19,0,193,6,280,0,11,6,152,8,292,159,0,9,2,0,501,190,22853,4016,56,42,1,1,0,0,1,10,72,2,7094,700,59,58,1,46,903,535,0,0,3,23,4,98,5,1305,0,1,0,96,161,0,7,9,1,7,0,12,41,1,2,12,88,0,608,0,24,794,4633,0,61,87,0,6,351,0,56219,20790,1,243,4
2020-04-28,211854,10,1102,22,60,89,432,192,28,30,2,3,40,0,202,26977,88,5877,934,773,0,239,8,15,663,359,50,1,3,0,8,10,4534,84,549,25,10,2617,56,0,1,8,3,1,11,20,56,8,7,1,136,23,59,15,0,14,6,22,0,244,8,30,14,152,0,41,3,4,3,14,2,7,6,4,1352,2274,23190,1,7,18,83,25,9,162,0,0,0,0,28,54,0,10,13,223,0,39,198,427,8,2900,6,5913,0,282,40,0,3,29,19,0,193,6,291,0,11,6,155,8,301,165,0,9,2,0,511,193,23293,4205,58,42,1,1,0,0,1,10,79,2,7207,728,61,60,1,50,928,562,0,0,3,23,4,99,5,1351,0,1,0,103,163,0,7,9,1,8,0,13,41,1,2,16,88,0,631,0,24,867,4633,0,65,90,0,6,376,0,58355,21152,1,244,4
2020-04-29,218521,10,1159,22,60,89,437,197,30,30,2,3,41,0,212,27359,90,5957,1007,784,0,250,8,15,871,380,50,1,3,0,8,10,4582,88,569,25,10,2766,58,0,1,8,3,1,16,20,58,8,7,1,136,24,63,15,0,14,6,22,0,253,8,30,14,157,0,41,3,4,3,14,2,7,6,4,1379,2355,23822,1,7,20,86,28,9,168,0,0,0,0,28,54,0,10,13,227,2,40,207,434,8,2992,6,6115,0,286,40,0,3,31,19,0,195,6,300,0,11,6,163,8,335,167,0,9,2,0,530,199,23660,4543,58,42,1,1,0,0,1,10,79,2,7331,782,64,62,1,53,948,596,0,0,3,24,4,100,5,1434,0,1,0,109,167,0,7,10,1,8,0,13,44,1,2,16,89,0,650,0,24,972,4633,0,71,93,0,6,389,0,60967,21740,1,246,4
2020-04-30,228399,10,1190,23,64,105,444,207,31,32,2,3,41,0,212,27682,92,6028,1074,792,0,261,9,15,883,392,50,1,3,0,9,11,4727,90,580,25,10,2904,59,0,1,8,3,1,16,20,58,8,7,1,139,26,67,16,0,15,6,22,0,269,9,31,14,162,0,41,3,5,3,14,2,7,6,4,1407,2462,24275,1,7,22,89,28,9,173,0,0,0,0,28,54,0,16,13,227,2,40,216,443,8,3081,7,6288,0,293,44,0,3,32,19,0,202,6,312,0,11,6,168,8,358,176,0,9,2,0,558,206,24087,5017,64,42,1,1,0,0,2,10,84,2,7501,854,66,64,1,55,973,624,0,0,3,25,4,100,6,1569,0,1,0,116,168,0,7,10,1,8,0,15,45,1,2,16,89,0,675,0,24,1073,4633,0,73,103,0,6,415,0,62996,26161,1,247,4
2020-05-01,233843,10,1232,24,64,111,450,215,31,33,2,3,42,2,223,27967,93,6091,1147,800,0,272,9,15,900,406,52,1,3,0,9,11,4811,92,584,25,12,3082,61,0,1,8,3,1,17,20,61,8,7,1,140,30,69,16,0,17,6,22,0,278,9,31,14,169,1,41,3,7,3,15,2,7,6,4,1422,2586,24543,1,7,23,91,31,9,179,0,0,0,0,28,54,0,17,13,236,3,41,227,452,8,3174,9,6288,0,301,58,0,4,32,19,0,204,7,323,0,11,7,170,8,406,178,0,9,2,0,568,211,24376,5466,66,43,1,1,0,0,2,10,89,2,7594,943,71,69,1,59,989,644,0,0,3,26,4,102,6,1732,0,1,1,119,171,0,7,10,1,8,0,15,45,1,3,16,90,0,717,0,24,1169,4633,0,77,103,0,6,432,0,64943,26836,2,248,4
2020-05-02,239005,10,1265,25,72,111,453,220,31,33,2,3,43,2,227,28236,94,6156,1218,831,0,279,9,17,1063,406,52,1,3,0,10,12,4909,93,589,25,12,3223,61,0,1,9,4,1,17,20,64,8,7,1,140,33,75,16,0,21,6,22,0,293,10,32,14,176,1,41,3,8,3,16,2,8,8,4,1434,2653,24824,1,7,23,93,36,9,185,0,0,0,0,31,54,0,17,13,240,5,41,234,460,8,3258,9,6575,0,313,68,0,4,33,20,0,204,8,335,0,11,7,175,8,432,188,0,10,2,0,579,218,24594,5901,69,44,1,1,0,0,2,10,93,2,7703,1051,75,71,1,62,1007,651,0,0,3,26,4,103,6,1859,0,1,1,122,172,0,7,10,1,9,0,16,45,1,3,18,92,0,744,0,25,1222,4633,0,81,116,0,6,454,0,66369,27577,2,250,4
2020-05-03,243944,10,1265,25,72,126,459,229,31,35,2,3,44,2,227,28710,95,6203,1301,845,0,288,9,17,1371,415,53,1,3,0,10,12,5003,93,596,26,12,3446,64,0,2,9,5,1,18,20,66,10,7,1,143,38,77,18,0,22,6,22,0,314,10,33,15,184,3,41,3,8,3,17,2,8,8,4,1466,2669,25100,1,7,24,94,41,9,189,0,0,0,0,32,54,2,18,13,245,10,42,247,475,8,3336,9,6649,0,326,85,0,4,35,20,0,204,8,340,0,11,7,177,8,457,192,0,10,2,0,603,220,24760,6329,72,44,1,1,0,0,2,10,97,2,7765,1124,75,71,1,66,1023,664,0,0,3,26,4,103,6,1972,0,1,1,124,174,0,7,10,1,9,0,16,46,1,3,18,92,0,771,0,25,1280,4633,0,82,123,0,6,492,0,67682,28200,2,250,4
2020-05-04,247844,10,1303,25,72,126,463,241,31,39,2,3,45,2,227,28884,97,6277,1373,864,0,303,10,17,1564,429,55,1,3,0,11,12,5072,95,598,27,12,3681,64,0,2,9,5,1,18,20,67,10,7,2,144,40,79,19,0,24,6,27,0,324,10,34,17,191,3,41,3,8,3,18,2,8,9,4,1472,2679,25264,1,7,24,96,41,9,193,0,0,0,0,35,54,4,18,13,248,10,42,260,484,8,3397,9,6692,0,333,85,0,4,36,20,0,208,8,351,0,11,7,182,8,476,197,0,10,4,0,607,230,24895,6750,73,45,1,1,0,0,2,10,103,2,7844,1200,76,76,1,71,1043,678,0,0,3,27,4,105,6,2061,0,1,1,128,177,0,8,10,1,9,0,16,46,1,3,18,96,0,780,0,25,1356,4633,0,84,131,0,6,510,0,68922,28517,2,252,4
2020-05-05,252633,10,1319,26,95,146,465,250,31,40,2,3,45,3,234,29079,98,6340,1568,872,0,316,10,17,1569,452,55,1,3,0,12,12,5098,95,600,29,12,3766,64,0,2,9,6,1,18,20,69,10,9,2,146,40,80,17,0,24,6,27,1,340,10,34,17,200,3,41,3,9,3,18,2,9,9,4,1476,2769,25428,1,8,25,97,45,10,197,0,0,0,0,38,54,7,18,13,252,10,43,270,493,8,3461,9,6831,0,346,93,0,5,37,20,0,208,9,363,0,11,7,183,8,486,200,0,10,4,0,623,240,25201,7025,78,46,1,1,0,0,2,10,103,2,7924,1286,82,77,1,76,1063,698,0,0,3,29,4,105,6,2154,0,1,1,133,180,0,8,10,1,9,0,16,46,1,3,18,96,0,803,0,25,1451,4633,0,85,138,0,6,521,0,71064,28805,2,254,4
2020-05-06,258345,10,1339,26,104,146,470,262,31,40,2,3,46,5,237,29315,102,6418,1694,895,0,327,10,17,1569,469,55,1,4,0,13,13,5185,96,606,29,12,3915,108,0,2,9,6,1,18,20,69,12,10,2,146,42,83,19,0,26,6,27,1,358,10,34,18,209,3,41,4,11,3,18,2,9,9,4,1482,2854,25613,1,9,25,98,49,11,200,0,0,0,0,39,55,7,18,13,257,17,43,275,503,8,3520,9,6996,0,354,98,0,5,38,21,0,209,11,373,0,11,7,186,8,526,203,0,10,4,0,637,246,25531,7321,78,48,1,1,0,0,2,10,112,2,8016,1344,89,82,1,82,1074,716,0,0,3,32,5,106,6,2271,0,1,2,140,182,0,8,10,1,9,0,17,46,1,3,20,96,0,827,0,25,1537,4633,0,86,148,0,6,543,0,73455,29498,4,255,4
2020-05-07,264597,10,1375,28,105,165,476,264,31,42,2,3,47,6,238,29684,102,6486,1783,930,0,340,10,17,1618,469,55,2,4,0,14,14,5221,97,608,30,12,4111,108,0,2,10,6,1,18,21,69,12,11,2,147,44,85,19,0,26,6,27,1,378,10,35,18,219,3,41,4,14,3,20,3,9,9,4,1504,2941,25857,1,9,25,99,52,12,203,0,0,0,0,44,55,9,18,13,262,17,43,281,506,8,3584,9,7119,0,362,103,0,5,38,21,0,209,12,383,0,11,7,186,8,585,210,0,10,4,0,658,252,25809,7921,84,48,1,1,0,0,2,10,112,2,8339,1444,93,87,1,86,1089,733,0,0,3,32,5,107,6,2507,0,1,2,143,183,0,8,10,1,9,0,17,48,1,3,20,98,0,858,0,25,1625,4633,0,88,153,0,6,551,0,75662,30147,4,256,4
2020-05-08,269560,10,1403,28,105,174,483,275,31,43,2,3,47,7,239,29958,102,6541,1886,943,0,361,10,17,1654,482,56,2,4,0,15,15,5305,97,609,30,12,4280,108,0,2,10,8,1,18,21,73,12,11,2,148,47,86,21,0,29,6,27,1,397,10,36,20,229,4,41,4,14,3,20,3,9,9,4,1517,3040,26070,1,9,26,99,52,13,206,0,0,0,0,44,55,16,21,13,270,27,44,285,514,8,3641,9,7266,0,373,107,0,5,42,21,0,209,12,392,0,11,7,206,8,599,218,0,10,4,0,685,255,25987,8536,84,48,1,1,0,0,2,10,116,2,8415,1533,99,89,1,91,1105,755,0,0,3,32,5,107,6,2704,0,1,3,145,185,0,8,10,1,9,0,18,49,1,3,20,100,0,876,0,26,1723,4633,0,89,161,0,6,557,0,77180,30687,4,256,4
2020-05-09,274799,10,1429,28,115,174,488,289,31,44,2,3,47,8,245,30201,104,6589,1981,959,0,376,10,17,1654,503,56,2,4,0,15,17,5377,97,614,31,13,4471,108,0,2,10,8,1,18,21,74,12,11,2,150,49,86,23,0,29,6,28,1,407,10,39,20,239,5,41,4,17,3,20,3,9,10,4,1531,3175,26251,1,9,26,100,59,13,209,0,0,0,0,48,56,18,21,13,273,28,45,294,522,8,3689,10,7369,0,380,117,0,5,44,21,0,213,12,405,0,11,7,214,8,618,225,0,10,4,0,696,260,26230,9146,88,48,1,1,0,0,2,10,121,2,8521,1627,105,97,1,102,1114,776,0,0,3,35,5,107,6,2961,0,1,3,159,186,0,8,10,1,9,0,18,49,1,3,20,100,0,898,0,26,1827,4633,0,90,178,0,6,600,0,78795,31313,4,256,4
2020-05-10,278531,10,1446,31,119,198,494,297,31,45,2,3,48,8,245,30395,109,6640,2109,973,0,391,10,17,1704,525,60,2,5,0,16,17,5441,97,615,31,14,4628,110,0,2,10,8,1,22,21,74,12,11,3,151,58,87,24,0,30,6,28,1,428,10,41,21,246,4,41,4,18,3,20,3,9,10,4,1531,3220,26478,1,9,26,101,64,17,213,0,0,0,0,51,56,19,21,13,276,31,45,304,526,8,3739,10,7395,0,385,128,0,5,45,21,0,213,12,413,0,11,7,228,8,639,231,0,10,4,0,704,265,26310,9897,90,48,1,1,0,0,2,10,131,2,8581,1714,107,97,1,106,1126,785,0,0,3,37,5,108,6,3160,0,1,3,165,188,0,8,10,1,9,0,18,50,1,3,20,101,0,926,0,26,1915,4633,0,91,186,0,6,613,0,79526,31659,4,256,4
2020-05-11,282638,10,1458,32,121,198,502,300,31,45,2,3,48,9,254,30560,110,6685,2206,991,0,408,10,17,2127,533,60,2,5,0,17,17,5459,97,618,31,14,4728,114,0,2,10,8,1,22,22,77,12,11,3,151,65,90,24,0,32,6,28,1,445,10,41,21,255,4,41,7,18,3,20,3,9,10,4,1537,3225,26621,1,9,26,102,70,19,215,0,0,0,0,52,56,20,21,13,280,31,45,312,529,8,3786,11,7417,0,388,143,0,5,46,21,0,217,12,421,0,11,7,239,8,667,237,0,10,4,0,719,267,26380,10627,91,49,1,1,0,0,2,10,135,2,8656,1814,108,103,1,114,1135,800,0,0,3,38,5,108,6,3353,0,1,3,171,188,0,9,10,1,9,0,18,50,1,3,20,101,0,952,0,26,2009,4633,0,91,194,0,6,621,0,80682,31927,4,256,4
2020-05-12,286850,10,1467,32,127,203,507,305,31,47,2,3,48,11,258,30739,112,6733,2293,1007,0,425,10,19,2145,533,61,2,5,0,17,17,5475,97,620,32,14,4906,114,0,2,10,9,1,22,22,77,12,11,3,151,75,91,26,0,33,6,28,1,463,11,44,21,264,4,41,7,19,3,21,3,9,11,4,1542,3256,26744,1,9,26,102,74,19,218,0,0,0,0,52,56,21,21,13,282,31,45,323,533,8,3841,11,7533,0,393,150,0,5,46,21,0,224,15,425,0,11,7,250,9,724,244,0,10,4,0,726,271,26643,11123,93,50,1,1,0,0,2,10,135,2,8707,1889,108,112,1,118,1144,811,0,0,3,39,5,109,6,3465,0,1,3,179,188,0,9,10,1,9,0,18,50,1,3,20,101,0,972,0,26,2116,4633,0,91,206,0,6,643,0,82356,32137,4,258,4
2020-05-13,291884,10,1488,33,130,203,515,317,31,48,2,3,48,13,262,30911,115,6783,2415,1028,0,439,10,19,2327,556,61,2,5,0,18,17,5529,97,623,32,14,5049,125,0,2,10,9,1,22,23,78,12,11,3,152,82,91,26,0,36,7,29,1,479,11,50,21,273,4,41,7,20,3,21,3,9,11,4,1560,3313,26920,1,9,27,102,80,19,220,0,0,0,0,52,56,23,21,13,283,40,45,335,527,8,3894,11,7634,0,402,158,0,5,47,21,0,228,16,430,0,11,7,269,9,737,249,0,10,4,0,751,275,26991,11519,95,51,1,1,0,0,2,10,149,2,8761,1961,116,116,1,122,1163,839,0,0,3,40,5,109,6,3573,0,1,3,182,188,0,9,10,1,9,0,18,50,1,3,20,102,0,1002,0,26,2212,4633,0,92,206,0,7,668,0,84119,32765,6,259,4
2020-05-14,297274,10,1497,35,136,208,522,321,31,49,2,3,49,13,262,31106,115,6854,2549,1043,0,456,11,19,2334,571,61,2,5,0,20,17,5581,98,624,33,14,5209,136,0,2,10,9,1,24,17,79,12,14,3,155,88,94,27,0,40,7,29,1,493,11,50,24,283,7,41,7,21,3,21,3,9,11,4,1563,3460,27104,1,9,27,103,90,22,222,0,0,0,0,53,56,32,21,13,290,42,45,346,533,8,3952,11,7723,0,409,164,0,8,49,21,0,229,18,436,0,11,7,283,10,770,249,0,11,4,0,772,284,27074,12400,96,51,1,1,0,0,2,10,149,2,8843,2057,121,119,1,128,1175,861,0,0,3,44,6,111,6,3926,0,1,4,190,189,0,9,10,1,9,0,19,54,1,3,20,103,0,1016,0,26,2305,4633,0,95,219,0,7,687,0,85898,33260,7,260,4
2020-05-15,302517,10,1506,35,153,210,529,345,31,52,2,3,49,16,264,31368,117,6902,2649,1076,0,476,11,19,2338,571,62,2,5,0,20,20,5609,98,626,34,14,5337,139,0,2,10,10,1,24,17,79,14,14,3,156,96,94,29,0,42,7,29,1,509,15,50,24,292,7,41,7,26,3,21,4,9,12,4,1588,3529,27321,1,9,27,103,91,23,224,0,0,0,0,53,56,36,21,13,293,46,45,368,537,8,4007,11,7824,0,422,167,0,8,50,21,0,232,18,442,0,11,7,298,10,803,256,0,11,4,0,790,287,27425,13149,99,51,1,1,0,0,2,10,151,2,8903,2169,123,123,1,142,1184,883,0,0,3,46,6,112,6,4220,0,1,4,196,190,0,9,10,2,9,0,19,54,1,3,20,103,0,1046,0,26,2418,4633,0,95,238,1,7,710,0,87530,33688,7,260,4
2020-05-16,306969,10,1518,36,168,210,536,353,31,55,2,3,49,19,266,31610,121,6937,2752,1089,0,497,11,19,2338,592,63,2,5,0,23,21,5662,98,628,34,15,5499,139,0,2,10,10,1,28,17,79,14,15,3,160,107,95,29,0,46,8,29,1,525,15,60,24,302,7,41,7,27,3,21,4,9,12,4,1594,3646,27459,1,9,27,103,91,23,225,0,0,0,0,55,56,36,21,13,295,48,45,368,537,8,4055,11,7881,0,424,171,0,8,51,21,1,232,20,448,0,11,7,314,12,834,260,0,11,4,0,817,293,27529,13993,102,51,1,1,0,0,2,10,156,2,8959,2267,133,127,1,152,1190,907,0,0,3,46,6,112,6,4477,0,1,4,204,192,0,9,10,3,9,0,19,54,1,3,20,104,0,1056,0,26,2537,4633,0,97,247,1,7,725,0,88754,34075,7,262,4
2020-05-17,311104,10,1533,36,169,220,542,363,31,60,2,3,51,19,268,31763,123,6988,2872,1148,0,514,11,19,2594,612,63,2,5,0,25,22,5689,98,628,34,15,5595,139,0,3,10,11,1,29,17,79,14,16,3,162,112,95,30,0,50,8,29,1,546,15,60,25,312,7,41,7,29,3,22,4,9,12,4,1601,3674,27563,1,9,28,103,97,25,228,0,0,0,0,56,56,39,21,13,296,50,45,421,543,8,4096,11,7914,0,428,176,0,8,51,21,2,232,20,451,0,11,7,314,12,873,266,0,11,4,0,824,297,27625,14817,108,51,1,1,0,0,2,10,160,2,9005,2392,134,131,1,164,1203,915,0,0,3,48,6,113,6,4767,0,1,4,209,192,0,9,10,4,9,0,19,55,1,3,20,104,0,1081,0,26,2631,4634,0,98,261,1,7,744,0,89562,34543,7,262,4
2020-05-18,315040,10,1543,39,173,220,548,366,31,61,2,3,51,21,271,31908,127,7057,3029,1191,0,535,12,19,2688,630,63,2,5,0,27,23,5699,98,629,34,15,5702,139,0,3,10,11,1,29,17,79,14,16,4,163,118,95,33,0,50,10,29,1,562,15,60,27,320,7,41,7,32,3,22,7,9,12,4,1602,3679,27650,1,9,28,104,105,25,230,0,0,0,0,57,56,39,21,13,298,53,45,450,547,8,4140,11,7935,0,428,182,0,8,54,21,2,232,20,462,0,11,7,349,12,903,269,0,11,4,0,831,298,28108,15633,110,51,1,1,0,0,2,10,165,2,9052,2523,138,132,1,165,1218,925,0,1,3,52,6,113,6,5045,0,1,4,211,192,0,9,10,4,9,0,19,56,1,3,21,107,0,1097,0,26,2722,4634,0,101,264,4,7,749,0,90347,34713,7,263,4
2020-05-19,318801,10,1547,40,177,227,555,373,31,64,2,3,51,21,272,32007,131,7119,3163,1221,0,548,13,20,2736,645,64,2,5,0,30,27,5713,99,629,35,15,5805,140,0,3,10,11,1,29,17,79,14,16,6,165,121,95,35,0,50,10,29,1,574,15,60,28,329,7,41,7,33,3,22,7,9,12,4,1602,3698,27709,1,9,28,104,105,26,231,0,0,0,0,59,56,44,21,13,297,54,46,478,548,8,4171,12,8007,0,434,191,0,8,55,21,2,233,20,467,0,11,7,370,12,939,275,0,11,4,0,831,300,28239,16118,112,51,1,1,0,0,2,10,171,2,9080,2648,142,132,1,169,1231,936,0,1,3,52,6,113,6,5177,0,1,4,219,193,0,9,10,4,9,0,19,59,1,3,22,107,0,1107,0,26,2837,4634,0,104,286,4,7,763,0,91921,34873,7,263,4
2020-05-20,322966,10,1561,41,187,227,561,382,31,67,3,3,51,29,277,32169,134,7183,3303,1242,0,564,13,20,2839,680,64,2,5,0,30,29,5734,99,632,35,16,5857,140,0,3,10,12,1,31,17,79,14,18,6,165,124,96,38,0,50,10,29,1,592,15,60,28,339,7,41,7,33,3,22,9,9,12,4,1613,3743,27778,1,9,28,104,111,30,234,0,0,0,0,61,56,44,21,13,302,56,47,478,551,8,4199,12,8090,0,441,192,0,8,55,21,2,233,21,470,0,11,7,386,12,985,279,0,11,4,0,837,301,28022,16792,116,52,1,1,0,0,2,10,175,2,9108,2789,146,133,1,174,1247,948,0,2,3,53,6,114,6,5332,0,1,4,224,194,0,9,10,4,9,0,21,60,1,3,23,109,0,1126,0,26,2972,4634,0,106,312,4,7,771,0,93439,35418,7,263,4
2020-05-21,327732,10,1571,43,193,233,568,393,31,70,3,3,51,30,278,32330,140,7249,3435,1278,0,579,13,20,2839,680,64,2,5,0,31,30,5767,100,633,35,17,5955,146,0,3,10,12,1,31,17,79,14,19,6,166,129,96,43,0,50,10,29,1,613,15,60,29,351,8,41,7,34,3,22,10,9,12,4,1629,3831,27888,1,9,28,105,121,30,235,0,0,0,0,61,56,44,21,13,304,57,47,544,554,8,4222,12,8147,0,446,200,0,17,58,21,3,234,22,473,0,11,7,408,12,1017,281,0,11,4,0,846,304,28132,17971,120,52,1,1,0,0,2,10,185,2,9150,2914,147,135,1,189,1263,962,0,2,3,55,6,114,6,5666,0,1,4,232,196,0,9,10,4,9,0,21,60,1,3,23,109,0,1141,0,26,3099,4634,0,110,339,6,7,777,0,94661,35782,10,264,4
2020-05-22,330455,10,1571,43,193,233,568,393,31,70,3,3,51,30,278,32486,140,7249,3584,1278,0,579,13,20,2839,680,64,2,5,0,31,30,5767,100,633,35,17,6267,146,0,3,10,12,1,31,17,79,14,19,6,166,129,96,43,0,50,10,29,1,613,15,60,29,351,8,41,7,34,3,23,10,9,12,4,1629,3831,27940,1,9,28,105,121,30,235,0,0,0,0,61,56,44,21,13,304,57,47,589,554,8,4249,12,8203,0,446,200,0,17,58,21,3,234,22,473,0,11,7,408,12,1017,281,0,11,4,0,846,304,28215,18859,120,52,1,1,0,0,2,10,185,2,9186,3148,147,135,1,189,1263,962,0,2,3,55,6,114,6,6090,0,1,4,232,196,0,9,10,4,9,0,21,60,1,3,23,109,0,1141,0,26,3099,4634,0,110,339,6,7,777,0,94661,36042,10,264,4
